TCOM IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2024-12-31,-0.4912435280326665,-2.0751765935839432,-1.2745442691176074,0.5174583759215748,0.6825153224132142,-0.7815982654314756,-1.2142132492421178,-0.05350885630062691,-0.9307698431822666,-1.4450772101443081,-1.4866966826929728,-1.1937255157627702,-1.1206955362670856,-0.1209214185118073,-0.0422074397365154
2025-01-31,-0.6277156004351763,-0.8414658626131658,-1.4086502158218894,-1.3863275917594502,0.23764983992437375,-0.3652375386361401,-0.2567242009378075,0.1448997329798618,-1.401917944325427,-1.8457835048775757,-1.449703943808502,-1.3225251670677216,-1.2401819824459497,-0.12639133038839429,-0.18846408224982852
2025-02-28,-2.3080035439249156,-2.022979580717832,-2.3423568702597604,0.32285374754277885,1.057874368169291,-0.7315731111887445,0.3147053150975445,0.726093820252593,-3.4565555036190805,-3.5153284180007263,-2.4054352272917066,-1.9283217645251018,-2.059000642640491,0.4468358940032115,0.1543302253662981
2025-03-31,1.5628267869544012,-0.6658546514150997,-1.8034768100623684,2.2864876056221326,1.9073267403429675,1.2466325085485945,1.3531589006668499,1.5976937601676857,-4.53664784160658,-1.8436158081145002,-0.5212925395464476,-1.4842025433037425,-1.7919604057540643,-0.7191131742923654,0.008329174856499926
2025-04-30,-0.015287863506470881,-0.32834438150368955,-1.2154652961166703,1.995749465819728,0.9734586439382112,0.13323036129278537,0.19433402148065965,1.85063519025964,-2.5630069527165698,-1.8173064359181288,-0.2803739382041381,-1.1647680521950532,-1.1753137519101866,-0.2175979273415944,0.05191519472137132
2025-05-31,0.4232600105597174,1.1994816592838582,-1.0715928288383885,-0.3106309545414475,1.1600656366926776,0.08053350889040323,0.8030687862045381,1.869634753989958,-1.6732098707278522,-1.395840753825519,0.25496917590166696,-1.0138187782327692,-1.0087945336260271,-0.22495879958090342,0.008554168830021382
2025-06-30,-0.020764999025860733,0.23791118967792882,-1.0990021680805324,-1.5655230869187688,1.281903871022223,-0.7078418669152601,-1.4849124466723063,1.9498128516495732,-1.2019939694882058,-1.2576579414154696,0.3373440424051502,-1.054156922300088,-1.0294373924255555,-0.08702762345869339,0.01996962680252768
2025-07-31,0.1910028525477924,0.3690320505567506,-1.1838764444710106,-1.47872442916677,1.0625127878970648,2.0696910148446235,1.162003129648462,1.7038768239036528,-0.8507656226420028,-0.9405109714896946,0.5188527687680854,-1.111458948657513,-1.1381787781511086,-0.7864579043177315,-0.10770182534473186
2025-08-31,-1.197789806619461,-0.6389661235891521,-1.3924865651613967,-0.3261829681755834,-0.8353446342548487,1.671770406639722,1.2791007317332124,2.075695437594575,-0.8445668763233698,-1.8838056595527422,-0.6686783530566763,-1.466445709858626,-1.4689848079959684,-1.042554009845727,0.04093047371947517
2025-09-30,0.515230815615531,-0.32834460718592035,-1.3982425580634974,-0.08630911499358353,-2.686718798648141,-0.37108133637079166,0.5265236675984505,1.6048563672057015,-0.5462317523535453,-1.2428259947890878,-0.19905886218150945,-1.9133723202773167,-1.4550981948560147,0.7953836569579499,0.1505401993134267
2025-10-31,1.7569407708912195,0.8287066768710603,-0.1821447497093418,0.9537265761664686,-0.7828832501766274,3.0256776220874135,1.864036365555858,0.8731752409879925,-0.031667941558091287,0.3332921018709445,1.542549020077373,-0.1603041470832033,-0.11847237349575244,0.8617873066065489,-0.032626315519892805
2025-11-30,-0.4172684300491372,1.3907036541538362,-0.22933213225327262,0.1348847668778439,-0.5816308233280826,-0.4921402499558878,-2.3583648581317966,1.0005620744100723,0.006247100493059003,-0.003196021060970654,0.789289763046024,-0.22841111802818787,-0.149718839709228,0.11067682632061143,0.005548702603106441
2025-12-31,0.03266517961462189,0.989189290501864,-0.04140501639682408,0.2564416173043194,-0.5159217850200422,-0.38166487536265065,-0.32423159165226223,0.9463607699311505,0.1387633427982981,0.08352348225342152,0.6410603679947245,-0.05042876197724917,0.05495414746076374,0.11777033541383874,-0.15035031709003724
2026-01-31,-1.683033771417368,-1.4818650692761468,-0.43437833797869524,-0.0668439470696722,1.0158843225677108,-0.1288746728818698,-2.7076802679325964,1.5476100001525972,-0.09114160574283617,-1.4401228699367465,-1.00763030976396,-0.41940090671696845,-0.37990376335989207,0.4373120406215201,0.0170458672729886
2026-02-28,0.22312245113758788,-0.9723431504197587,0.5530256053637274,0.15559486228150482,0.2818065005694716,-0.1966214154809316,0.7563605837629369,1.2942439868567526,0.07380604453200672,-1.0603561510431188,-0.8211428658252576,0.45306805195715816,0.882460639949644,-0.08541848818134953,-0.09062009998171326
